Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
5,1674471270542,23/01/2023 10:54:30,1674471270352,-5,23/01/2023 05:54:30,92237,23,task-gkan,,26556126,BLIND,7849414,,complete,,63ce670b9f3e1a7488742299,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1024x1366,1366x917,,Audio Check,10,Block 4-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,24314.999999999996,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,cura
6,1674471278263,23/01/2023 10:54:38,1674471278030,-5,23/01/2023 05:54:38,92237,23,task-gkan,,26556126,BLIND,7849414,,complete,,63ce670b9f3e1a7488742299,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1024x1366,1366x917,,Audio Check,10,Block 4-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,31993.000000000004,,,AUDIO PLAY REQUESTED,4,0,1,0,,,,,,Audio Check,cura
7,1674471281404,23/01/2023 10:54:41,1674471281200,-5,23/01/2023 05:54:41,92237,23,task-gkan,,26556126,BLIND,7849414,,complete,,63ce670b9f3e1a7488742299,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1024x1366,1366x917,,Audio Check,10,Block 4-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,35162,,,cura,1,1,0,0,,,,,,Audio Check,cura
8,1674471282973,23/01/2023 10:54:42,1674471282758,-5,23/01/2023 05:54:42,92237,23,task-gkan,,26556126,BLIND,7849414,,complete,,63ce670b9f3e1a7488742299,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1024x1366,1366x917,,Audio Check,10,Block 4-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1548,,,,,0,1,0,,,,,,Audio Check,cura
9,1674471283209,23/01/2023 10:54:43,1674471282761,-5,23/01/2023 05:54:42,92237,23,task-gkan,,26556126,BLIND,7849414,,complete,,63ce670b9f3e1a7488742299,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1024x1366,1366x917,,Audio Check,10,Block 4-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,47161,,,,,0,1,0,,,,,,,
1,1674438637363,23/01/2023 01:50:37,1674438634719,-5,22/01/2023 20:50:34,92237,23,task-gkan,,26550011,BLIND,7847407,,complete,,63cde64842f99741da99eacb,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x649,,Audio Check,10,Block 0-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1674438705182,23/01/2023 01:51:45,1674438702588,-5,22/01/2023 20:51:42,92237,23,task-gkan,,26550011,BLIND,7847407,,complete,,63cde64842f99741da99eacb,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x649,,Audio Check,10,Block 0-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,67811.39999997616,,,,,0,1,0,,,,,,Instructions,
3,1674438715720,23/01/2023 01:51:55,1674438713141,-5,22/01/2023 20:51:53,92237,23,task-gkan,,26550011,BLIND,7847407,,complete,,63cde64842f99741da99eacb,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x649,,Audio Check,10,Block 0-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,10530.600000023842,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1674438718101,23/01/2023 01:51:58,1674438715516,-5,22/01/2023 20:51:55,92237,23,task-gkan,,26550011,BLIND,7847407,,complete,,63cde64842f99741da99eacb,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x649,,Audio Check,10,Block 0-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,12905.600000023842,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1674438739707,23/01/2023 01:52:19,1674438737110,-5,22/01/2023 20:52:17,92237,23,task-gkan,,26550011,BLIND,7847407,,complete,,63cde64842f99741da99eacb,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x649,,Audio Check,10,Block 0-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,34500,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,cura
6,1674438742528,23/01/2023 01:52:22,1674438739949,-5,22/01/2023 20:52:19,92237,23,task-gkan,,26550011,BLIND,7847407,,complete,,63cde64842f99741da99eacb,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x649,,Audio Check,10,Block 0-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,37339.199999928474,,,AUDIO PLAY REQUESTED,4,0,1,0,,,,,,Audio Check,cura
7,1674438746003,23/01/2023 01:52:26,1674438743412,-5,22/01/2023 20:52:23,92237,23,task-gkan,,26550011,BLIND,7847407,,complete,,63cde64842f99741da99eacb,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x649,,Audio Check,10,Block 0-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,40801.299999952316,,,AUDIO PLAY REQUESTED,5,0,1,0,,,,,,Audio Check,cura
8,1674438749515,23/01/2023 01:52:29,1674438746937,-5,22/01/2023 20:52:26,92237,23,task-gkan,,26550011,BLIND,7847407,,complete,,63cde64842f99741da99eacb,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x649,,Audio Check,10,Block 0-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,44325.299999952316,,,cura,1,1,0,0,,,,,,Audio Check,cura
9,1674438752029,23/01/2023 01:52:32,1674438749450,-5,22/01/2023 20:52:29,92237,23,task-gkan,,26550011,BLIND,7847407,,complete,,63cde64842f99741da99eacb,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x649,,Audio Check,10,Block 0-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2495,,,,,0,1,0,,,,,,Audio Check,cura
10,1674438752168,23/01/2023 01:52:32,1674438749456,-5,22/01/2023 20:52:29,92237,23,task-gkan,,26550011,BLIND,7847407,,complete,,63cde64842f99741da99eacb,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x649,,Audio Check,10,Block 0-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,114737,,,,,0,1,0,,,,,,,
1,1674429499418,22/01/2023 23:18:19,1674429500765,-8,22/01/2023 15:18:20,92237,23,task-gkan,,26549144,BLIND,7847070,,complete,,63cdc404df0b4e369c12258a,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x714,,Audio Check,10,Block 3-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1674429529393,22/01/2023 23:18:49,1674429530770,-8,22/01/2023 15:18:50,92237,23,task-gkan,,26549144,BLIND,7847070,,complete,,63cdc404df0b4e369c12258a,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1519x714,,Audio Check,10,Block 3-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,29977.099999964237,,,,,0,1,0,,,,,,Instructions,
3,1674429531574,22/01/2023 23:18:51,1674429532958,-8,22/01/2023 15:18:52,92237,23,task-gkan,,26549144,BLIND,7847070,,complete,,63cdc404df0b4e369c12258a,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1519x714,,Audio Check,10,Block 3-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2175.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1674429535122,22/01/2023 23:18:55,1674429536462,-8,22/01/2023 15:18:56,92237,23,task-gkan,,26549144,BLIND,7847070,,complete,,63cdc404df0b4e369c12258a,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1519x714,,Audio Check,10,Block 3-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,5679.600000023842,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1674429536715,22/01/2023 23:18:56,1674429538032,-8,22/01/2023 15:18:58,92237,23,task-gkan,,26549144,BLIND,7847070,,complete,,63cdc404df0b4e369c12258a,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1519x714,,Audio Check,10,Block 3-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,7247.699999988079,,,cura,1,1,0,0,,,,,,Audio Check,cura
6,1674429538260,22/01/2023 23:18:58,1674429539574,-8,22/01/2023 15:18:59,92237,23,task-gkan,,26549144,BLIND,7847070,,complete,,63cdc404df0b4e369c12258a,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1519x714,,Audio Check,10,Block 3-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1527.7000000476837,,,,,0,1,0,,,,,,Audio Check,cura
7,1674429538514,22/01/2023 23:18:58,1674429539579,-8,22/01/2023 15:18:59,92237,23,task-gkan,,26549144,BLIND,7847070,,complete,,63cdc404df0b4e369c12258a,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1519x714,,Audio Check,10,Block 3-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,38814,,,,,0,1,0,,,,,,,
1,1674353267000,22/01/2023 02:07:47,1674353266842,-6,21/01/2023 20:07:46,92237,23,task-gkan,,26538563,BLIND,7843076,,complete,,63cc9a0953faadc030761f4c,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,375x812,724x273,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1674353274142,22/01/2023 02:07:54,1674353273997,-6,21/01/2023 20:07:53,92237,23,task-gkan,,26538563,BLIND,7843076,,complete,,63cc9a0953faadc030761f4c,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,375x812,724x273,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,7101,,,,,0,1,0,,,,,,Instructions,
3,1674353276803,22/01/2023 02:07:56,1674353276668,-6,21/01/2023 20:07:56,92237,23,task-gkan,,26538563,BLIND,7843076,,complete,,63cc9a0953faadc030761f4c,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,375x812,724x273,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2647,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1674353291886,22/01/2023 02:08:11,1674353291759,-6,21/01/2023 20:08:11,92237,23,task-gkan,,26538563,BLIND,7843076,,complete,,63cc9a0953faadc030761f4c,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,375x812,724x273,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,17738,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1674353297376,22/01/2023 02:08:17,1674353297258,-6,21/01/2023 20:08:17,92237,23,task-gkan,,26538563,BLIND,7843076,,complete,,63cc9a0953faadc030761f4c,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,375x812,724x273,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,23237,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,cura
6,1674353306542,22/01/2023 02:08:26,1674353306432,-6,21/01/2023 20:08:26,92237,23,task-gkan,,26538563,BLIND,7843076,,complete,,63cc9a0953faadc030761f4c,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,375x812,375x620,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,32411,,,AUDIO PLAY REQUESTED,4,0,1,0,,,,,,Audio Check,cura
7,1674353312368,22/01/2023 02:08:32,1674353312236,-6,21/01/2023 20:08:32,92237,23,task-gkan,,26538563,BLIND,7843076,,complete,,63cc9a0953faadc030761f4c,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,375x812,724x273,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
8,1674353314489,22/01/2023 02:08:34,1674353314377,-6,21/01/2023 20:08:34,92237,23,task-gkan,,26538563,BLIND,7843076,,complete,,63cc9a0953faadc030761f4c,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,375x812,724x273,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2111,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
9,1674353318787,22/01/2023 02:08:38,1674353318683,-6,21/01/2023 20:08:38,92237,23,task-gkan,,26538563,BLIND,7843076,,complete,,63cc9a0953faadc030761f4c,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,375x812,724x273,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6417,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
10,1674353324666,22/01/2023 02:08:44,1674353324540,-6,21/01/2023 20:08:44,92237,23,task-gkan,,26538563,BLIND,7843076,,complete,,63cc9a0953faadc030761f4c,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,375x812,724x273,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,12273,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,cura
11,1674353330719,22/01/2023 02:08:50,1674353330606,-6,21/01/2023 20:08:50,92237,23,task-gkan,,26538563,BLIND,7843076,,complete,,63cc9a0953faadc030761f4c,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,375x812,724x273,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,18340,,,AUDIO PLAY REQUESTED,4,0,1,0,,,,,,Audio Check,cura
12,1674353331963,22/01/2023 02:08:51,1674353331840,-6,21/01/2023 20:08:51,92237,23,task-gkan,,26538563,BLIND,7843076,,complete,,63cc9a0953faadc030761f4c,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,375x812,724x273,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,19572,,,cura,1,1,0,0,,,,,,Audio Check,cura
13,1674353336037,22/01/2023 02:08:56,1674353335913,-6,21/01/2023 20:08:55,92237,23,task-gkan,,26538563,BLIND,7843076,,complete,,63cc9a0953faadc030761f4c,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,375x812,724x273,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,4062.0000000000036,,,,,0,1,0,,,,,,Audio Check,cura
14,1674353336246,22/01/2023 02:08:56,1674353335917,-6,21/01/2023 20:08:55,92237,23,task-gkan,,26538563,BLIND,7843076,,complete,,63cc9a0953faadc030761f4c,mobile,Apple iPhone,iOS 16.1.1,Mobile Safari 16.1,375x812,724x273,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,23681,,,,,0,1,0,,,,,,,
1,1674318396481,21/01/2023 16:26:36,1674318396470,-5,21/01/2023 11:26:36,92237,23,task-gkan,,26533537,BLIND,7841211,,complete,,63cc118c353d2c1fa7c080ab,computer,Desktop or Laptop,Windows 10,Opera 94.0.0.0,1920x1080,1920x1080,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1674318410826,21/01/2023 16:26:50,1674318410858,-5,21/01/2023 11:26:50,92237,23,task-gkan,,26533537,BLIND,7841211,,complete,,63cc118c353d2c1fa7c080ab,computer,Desktop or Laptop,Windows 10,Opera 94.0.0.0,1920x1080,1920x1080,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,14366,,,,,0,1,0,,,,,,Instructions,
3,1674318412702,21/01/2023 16:26:52,1674318412732,-5,21/01/2023 11:26:52,92237,23,task-gkan,,26533537,BLIND,7841211,,complete,,63cc118c353d2c1fa7c080ab,computer,Desktop or Laptop,Windows 10,Opera 94.0.0.0,1920x1080,1920x1080,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1868.199999988079,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1674318414232,21/01/2023 16:26:54,1674318414268,-5,21/01/2023 11:26:54,92237,23,task-gkan,,26533537,BLIND,7841211,,complete,,63cc118c353d2c1fa7c080ab,computer,Desktop or Laptop,Windows 10,Opera 94.0.0.0,1920x1080,1920x1080,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3404.5,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1674318415043,21/01/2023 16:26:55,1674318415092,-5,21/01/2023 11:26:55,92237,23,task-gkan,,26533537,BLIND,7841211,,complete,,63cc118c353d2c1fa7c080ab,computer,Desktop or Laptop,Windows 10,Opera 94.0.0.0,1920x1080,1920x1080,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,4228.300000011921,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,cura
6,1674318415834,21/01/2023 16:26:55,1674318415882,-5,21/01/2023 11:26:55,92237,23,task-gkan,,26533537,BLIND,7841211,,complete,,63cc118c353d2c1fa7c080ab,computer,Desktop or Laptop,Windows 10,Opera 94.0.0.0,1920x1080,1920x1080,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,5018.300000011921,,,AUDIO PLAY REQUESTED,4,0,1,0,,,,,,Audio Check,cura
7,1674318416702,21/01/2023 16:26:56,1674318416714,-5,21/01/2023 11:26:56,92237,23,task-gkan,,26533537,BLIND,7841211,,complete,,63cc118c353d2c1fa7c080ab,computer,Desktop or Laptop,Windows 10,Opera 94.0.0.0,1920x1080,1920x1080,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,5850.400000035763,,,cura,1,1,0,0,,,,,,Audio Check,cura
8,1674318418726,21/01/2023 16:26:58,1674318418762,-5,21/01/2023 11:26:58,92237,23,task-gkan,,26533537,BLIND,7841211,,complete,,63cc118c353d2c1fa7c080ab,computer,Desktop or Laptop,Windows 10,Opera 94.0.0.0,1920x1080,1920x1080,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2044.300000011921,,,,,0,1,0,,,,,,Audio Check,cura
9,1674318418860,21/01/2023 16:26:58,1674318418764,-5,21/01/2023 11:26:58,92237,23,task-gkan,,26533537,BLIND,7841211,,complete,,63cc118c353d2c1fa7c080ab,computer,Desktop or Laptop,Windows 10,Opera 94.0.0.0,1920x1080,1920x1080,,Audio Check,10,Block 9-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,22294,,,,,0,1,0,,,,,,,
1,1674314043598,21/01/2023 15:14:03,1674314044478,-5,21/01/2023 10:14:04,92237,23,task-gkan,,26532262,BLIND,7840822,,complete,,63cbffda6f3a5ffcaa9a08d9,mobile,Samsung SM-N975U,Android 12,Samsung Browser 19.0,760x360,684x312,,Audio Check,10,Block 1-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1674314046685,21/01/2023 15:14:06,1674314047593,-5,21/01/2023 10:14:07,92237,23,task-gkan,,26532262,BLIND,7840822,,complete,,63cbffda6f3a5ffcaa9a08d9,mobile,Samsung SM-N975U,Android 12,Samsung Browser 19.0,760x360,684x312,,Audio Check,10,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,3037,,,,,0,1,0,,,,,,Instructions,
3,1674314049166,21/01/2023 15:14:09,1674314050114,-5,21/01/2023 10:14:10,92237,23,task-gkan,,26532262,BLIND,7840822,,complete,,63cbffda6f3a5ffcaa9a08d9,mobile,Samsung SM-N975U,Android 12,Samsung Browser 19.0,760x360,684x312,,Audio Check,10,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2492.199999999255,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1674314052214,21/01/2023 15:14:12,1674314053155,-5,21/01/2023 10:14:13,92237,23,task-gkan,,26532262,BLIND,7840822,,complete,,63cbffda6f3a5ffcaa9a08d9,mobile,Samsung SM-N975U,Android 12,Samsung Browser 19.0,760x360,684x312,,Audio Check,10,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,5532.39999999851,,,cura,1,1,0,0,,,,,,Audio Check,cura
5,1674314053647,21/01/2023 15:14:13,1674314054558,-5,21/01/2023 10:14:14,92237,23,task-gkan,,26532262,BLIND,7840822,,complete,,63cbffda6f3a5ffcaa9a08d9,mobile,Samsung SM-N975U,Android 12,Samsung Browser 19.0,760x360,684x312,,Audio Check,10,Block 1-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1384.800000000745,,,,,0,1,0,,,,,,Audio Check,cura
6,1674314053803,21/01/2023 15:14:13,1674314054563,-5,21/01/2023 10:14:14,92237,23,task-gkan,,26532262,BLIND,7840822,,complete,,63cbffda6f3a5ffcaa9a08d9,mobile,Samsung SM-N975U,Android 12,Samsung Browser 19.0,760x360,684x312,,Audio Check,10,Block 1-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,10085,,,,,0,1,0,,,,,,,
1,1674237771161,20/01/2023 18:02:51,1674237771020,-6,20/01/2023 12:02:51,92237,23,task-gkan,,26523066,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Audio Check,10,Block 9-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1674237789628,20/01/2023 18:03:09,1674237789533,-6,20/01/2023 12:03:09,92237,23,task-gkan,,26523066,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Audio Check,10,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,18479.5,,,,,0,1,0,,,,,,Instructions,
3,1674237791839,20/01/2023 18:03:11,1674237791773,-6,20/01/2023 12:03:11,92237,23,task-gkan,,26523066,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Audio Check,10,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2220.5999999940395,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1674237793841,20/01/2023 18:03:13,1674237793765,-6,20/01/2023 12:03:13,92237,23,task-gkan,,26523066,BLIND,7837019,,complete,,63cad60466f651d9fdae1fb8,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1128x752,1128x544,,Audio Check,10,Block 9-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,4212,,,cura,1,1,0,0,,,,,,Audio Check,cura
